order_id,customer_id,product_id,product_name,category,region,order_date,quantity,unit_price,discount_pct,total_amount,cost,profit,payment_method,status
ORD03039,CUST0413,PROD062,Tire Inflator Auto,Automotive,Central,2023-11-18,2,44.02,20.0,70.43,36,34.43,Bank Transfer,Shipped
ORD03040,CUST0273,PROD007,Mechanical Keyboard,Electronics,South,2022-05-24,5,125.4,5.0,595.64,260,335.64,Cash,Delivered
ORD03041,CUST0169,PROD010,External SSD 1TB,Electronics,South,2022-01-21,3,147.95,10.0,399.47,195,204.47,PayPal,Delivered
ORD03042,CUST0016,PROD004,Bluetooth Speaker,Electronics,West,2022-07-16,4,84.43,0.0,337.73,140,197.73,Cash,Returned
ORD03043,CUST0047,PROD034,Cycling Helmet,Sports,East,2022-02-23,4,74.52,5.0,283.16,128,155.16,Credit Card,Delivered
ORD03044,CUST0274,PROD036,Gym Gloves,Sports,Central,2022-03-12,4,23.36,0.0,93.43,36,57.43,Credit Card,Delivered
ORD03045,CUST0254,PROD023,Coffee Maker Deluxe,Home & Garden,Central,2024-02-19,5,117.16,10.0,527.24,260,267.24,Bank Transfer,Cancelled
ORD03046,CUST0106,PROD059,Energy Drink Pack x24,Food & Beverage,Central,2024-03-09,4,32.5,0.0,129.99,48,81.99,Credit Card,Processing
ORD03047,CUST0369,PROD016,Leather Belt,Clothing,East,2023-06-04,3,48.33,15.0,123.24,54,69.24,PayPal,Shipped
ORD03048,CUST0378,PROD027,LED Desk Lamp,Home & Garden,South,2022-08-18,4,41.5,0.0,165.99,72,93.99,Cash,Processing
ORD03049,CUST0034,PROD052,Organic Green Tea 100g,Food & Beverage,South,2022-05-21,4,19.2,5.0,72.97,20,52.97,PayPal,Delivered
ORD03050,CUST0376,PROD055,Olive Oil Extra Virgin,Food & Beverage,North,2024-04-13,1,30.71,0.0,30.71,9,21.71,Debit Card,Processing
ORD03051,CUST0243,PROD016,Leather Belt,Clothing,West,2023-08-24,2,42.15,0.0,84.31,36,48.31,Credit Card,Shipped
ORD03052,CUST0344,PROD034,Cycling Helmet,Sports,North,2022-02-01,2,76.51,0.0,153.02,64,89.02,Cash,Delivered
ORD03053,CUST0293,PROD018,Polo Shirt Premium,Clothing,South,2022-06-18,2,70.91,15.0,120.54,44,76.54,Credit Card,Delivered
ORD03054,CUST0253,PROD031,Yoga Mat Premium,Sports,South,2023-09-17,4,47.68,5.0,181.19,72,109.19,Debit Card,Delivered
ORD03055,CUST0288,PROD049,Entrepreneurship Now,Books,South,2022-02-16,2,37.26,5.0,70.79,18,52.79,PayPal,Delivered
ORD03056,CUST0149,PROD044,Marketing Strategy,Books,Central,2023-04-06,2,37.77,0.0,75.55,20,55.55,Bank Transfer,Shipped
ORD03057,CUST0197,PROD036,Gym Gloves,Sports,Central,2023-09-07,5,22.62,15.0,96.14,45,51.14,Debit Card,Delivered
ORD03058,CUST0353,PROD006,Gaming Mouse,Electronics,West,2023-12-08,3,80.33,0.0,241.0,84,157.0,Credit Card,Delivered
ORD03059,CUST0369,PROD004,Bluetooth Speaker,Electronics,East,2022-09-27,1,81.99,15.0,69.69,35,34.69,Credit Card,Delivered
ORD03060,CUST0101,PROD016,Leather Belt,Clothing,South,2022-07-06,2,47.75,10.0,85.95,36,49.95,Bank Transfer,Returned
ORD03061,CUST0286,PROD030,Garden Hose 50ft,Home & Garden,North,2023-08-08,5,68.93,5.0,327.42,140,187.42,PayPal,Delivered
ORD03062,CUST0428,PROD010,External SSD 1TB,Electronics,Central,2024-05-26,5,154.2,0.0,771.0,325,446.0,Debit Card,Delivered
ORD03063,CUST0469,PROD014,Wool Winter Coat,Clothing,West,2022-05-01,1,189.01,0.0,189.01,75,114.01,PayPal,Delivered
ORD03064,CUST0219,PROD022,Air Purifier Pro,Home & Garden,West,2022-02-18,5,261.41,5.0,1241.7,550,691.7,Cash,Returned
ORD03065,CUST0107,PROD027,LED Desk Lamp,Home & Garden,North,2022-08-13,5,40.79,0.0,203.96,90,113.96,Cash,Processing
ORD03066,CUST0041,PROD012,Denim Jeans Slim,Clothing,North,2022-09-25,1,78.01,0.0,78.01,28,50.01,Credit Card,Delivered
ORD03067,CUST0313,PROD051,Premium Coffee Beans 1kg,Food & Beverage,North,2024-12-19,2,31.32,15.0,53.24,20,33.24,Debit Card,Processing
ORD03068,CUST0127,PROD050,Digital Marketing,Books,North,2023-10-30,2,38.23,0.0,76.46,22,54.46,Cash,Delivered
ORD03069,CUST0450,PROD055,Olive Oil Extra Virgin,Food & Beverage,Central,2024-07-08,1,28.02,0.0,28.02,9,19.02,Debit Card,Delivered
ORD03070,CUST0455,PROD054,Mixed Nuts 500g,Food & Beverage,North,2024-12-16,4,23.13,5.0,87.89,32,55.89,Debit Card,Delivered
ORD03071,CUST0024,PROD039,Pull-Up Bar,Sports,North,2022-01-20,2,50.23,0.0,100.45,44,56.45,Debit Card,Shipped
ORD03072,CUST0462,PROD046,Finance for Managers,Books,North,2024-10-03,2,51.52,0.0,103.03,26,77.03,PayPal,Delivered
ORD03073,CUST0494,PROD066,Car Vacuum Cleaner,Automotive,West,2023-03-03,2,49.52,0.0,99.04,44,55.04,Credit Card,Delivered
ORD03074,CUST0192,PROD021,Robot Vacuum Cleaner,Home & Garden,South,2024-02-11,2,316.54,15.0,538.11,280,258.11,Bank Transfer,Delivered
ORD03075,CUST0011,PROD014,Wool Winter Coat,Clothing,East,2022-08-16,5,170.28,10.0,766.27,375,391.27,Cash,Delivered
ORD03076,CUST0309,PROD059,Energy Drink Pack x24,Food & Beverage,Central,2022-07-04,1,33.26,5.0,31.6,12,19.6,Credit Card,Delivered
ORD03077,CUST0094,PROD002,Wireless Headphones,Electronics,East,2022-07-09,4,201.7,15.0,685.76,320,365.76,Debit Card,Processing
ORD03078,CUST0413,PROD015,Sport T-Shirt,Clothing,Central,2022-10-12,4,32.91,5.0,125.06,48,77.06,Cash,Shipped
ORD03079,CUST0448,PROD056,Dark Chocolate Bar 72%,Food & Beverage,East,2024-07-30,5,10.91,0.0,54.54,20,34.54,Cash,Processing
ORD03080,CUST0310,PROD026,Plant Pot Set x3,Home & Garden,Central,2023-11-21,3,39.34,20.0,94.41,42,52.41,Credit Card,Cancelled
ORD03081,CUST0394,PROD043,Data Science Handbook,Books,South,2024-05-20,4,71.5,5.0,271.7,72,199.7,Debit Card,Delivered
ORD03082,CUST0424,PROD047,Machine Learning A-Z,Books,North,2022-02-17,5,76.55,10.0,344.47,100,244.47,Cash,Delivered
ORD03083,CUST0260,PROD018,Polo Shirt Premium,Clothing,West,2023-03-25,2,64.15,0.0,128.3,44,84.3,Debit Card,Returned
ORD03084,CUST0482,PROD066,Car Vacuum Cleaner,Automotive,East,2022-06-18,1,55.26,0.0,55.26,22,33.26,PayPal,Delivered
ORD03085,CUST0483,PROD056,Dark Chocolate Bar 72%,Food & Beverage,East,2024-01-27,3,11.59,0.0,34.77,12,22.77,Cash,Returned
ORD03086,CUST0342,PROD063,Car Phone Mount,Automotive,South,2023-09-25,2,27.36,0.0,54.73,18,36.73,PayPal,Processing
ORD03087,CUST0186,PROD051,Premium Coffee Beans 1kg,Food & Beverage,West,2022-01-25,1,31.12,0.0,31.12,10,21.12,Debit Card,Delivered
ORD03088,CUST0394,PROD058,Almond Milk 1L,Food & Beverage,South,2024-04-21,1,7.91,5.0,7.52,2,5.52,Cash,Shipped
ORD03089,CUST0144,PROD065,Jump Starter Pack,Automotive,West,2023-05-28,3,90.46,15.0,230.67,114,116.67,PayPal,Cancelled
ORD03090,CUST0122,PROD031,Yoga Mat Premium,Sports,Central,2024-06-03,4,41.83,0.0,167.34,72,95.34,Credit Card,Delivered
ORD03091,CUST0300,PROD018,Polo Shirt Premium,Clothing,East,2022-10-10,3,69.96,15.0,178.39,66,112.39,Credit Card,Processing
ORD03092,CUST0297,PROD006,Gaming Mouse,Electronics,East,2022-07-07,5,73.5,0.0,367.52,140,227.52,Debit Card,Delivered
ORD03093,CUST0159,PROD027,LED Desk Lamp,Home & Garden,East,2023-08-15,1,41.84,5.0,39.75,18,21.75,Debit Card,Delivered
ORD03094,CUST0492,PROD028,Storage Ottoman,Home & Garden,North,2023-12-11,5,80.81,5.0,383.84,160,223.84,PayPal,Shipped
ORD03095,CUST0276,PROD023,Coffee Maker Deluxe,Home & Garden,North,2022-10-06,4,121.97,0.0,487.87,208,279.87,Debit Card,Delivered
ORD03096,CUST0046,PROD002,Wireless Headphones,Electronics,East,2022-11-24,2,192.81,5.0,366.34,160,206.34,Credit Card,Delivered
ORD03097,CUST0499,PROD069,LED Car Lights Kit,Automotive,Central,2022-06-28,2,35.84,20.0,57.34,28,29.34,Cash,Returned
ORD03098,CUST0174,PROD063,Car Phone Mount,Automotive,Central,2023-11-11,1,25.24,15.0,21.46,9,12.46,Bank Transfer,Cancelled
ORD03099,CUST0339,PROD049,Entrepreneurship Now,Books,North,2022-12-28,3,34.89,0.0,104.67,27,77.67,PayPal,Shipped
ORD03100,CUST0462,PROD018,Polo Shirt Premium,Clothing,North,2024-03-25,1,69.98,0.0,69.98,22,47.98,Bank Transfer,Shipped
ORD03101,CUST0064,PROD010,External SSD 1TB,Electronics,West,2023-03-25,1,141.98,5.0,134.88,65,69.88,Credit Card,Delivered
ORD03102,CUST0194,PROD053,Protein Powder Vanilla,Food & Beverage,Central,2022-09-19,5,52.17,0.0,260.83,100,160.83,Bank Transfer,Delivered
ORD03103,CUST0132,PROD066,Car Vacuum Cleaner,Automotive,West,2022-07-03,2,51.71,0.0,103.41,44,59.41,Cash,Shipped
ORD03104,CUST0313,PROD054,Mixed Nuts 500g,Food & Beverage,North,2024-05-24,1,23.28,0.0,23.28,8,15.28,Credit Card,Shipped
ORD03105,CUST0497,PROD036,Gym Gloves,Sports,North,2023-06-26,5,26.08,0.0,130.38,45,85.38,Bank Transfer,Shipped
ORD03106,CUST0090,PROD061,Car Dash Cam 4K,Automotive,North,2024-06-10,3,93.54,20.0,224.5,126,98.5,PayPal,Delivered
ORD03107,CUST0360,PROD062,Tire Inflator Auto,Automotive,East,2022-04-05,3,46.4,0.0,139.19,54,85.19,Bank Transfer,Delivered
ORD03108,CUST0068,PROD003,Smart Watch Ultra,Electronics,South,2023-03-25,3,340.82,0.0,1022.46,420,602.46,Credit Card,Shipped
ORD03109,CUST0381,PROD051,Premium Coffee Beans 1kg,Food & Beverage,North,2023-11-13,2,28.84,5.0,54.8,20,34.8,Debit Card,Returned
ORD03110,CUST0433,PROD057,Granola Bars x12,Food & Beverage,East,2023-09-26,4,23.52,0.0,94.08,28,66.08,Debit Card,Delivered
ORD03111,CUST0180,PROD027,LED Desk Lamp,Home & Garden,West,2024-05-13,1,44.92,5.0,42.67,18,24.67,Cash,Delivered
ORD03112,CUST0432,PROD029,Throw Blanket Soft,Home & Garden,Central,2023-10-13,1,57.74,0.0,57.74,20,37.74,Bank Transfer,Shipped
ORD03113,CUST0152,PROD019,Running Shorts,Clothing,West,2023-01-11,4,41.61,0.0,166.42,60,106.42,Cash,Delivered
ORD03114,CUST0060,PROD007,Mechanical Keyboard,Electronics,Central,2024-05-06,4,140.22,15.0,476.75,208,268.75,Bank Transfer,Returned
ORD03115,CUST0327,PROD017,Formal Trousers,Clothing,South,2022-09-24,3,97.61,10.0,263.54,105,158.54,Bank Transfer,Cancelled
ORD03116,CUST0031,PROD011,Classic White Shirt,Clothing,North,2024-04-17,5,48.43,20.0,193.73,75,118.73,PayPal,Processing
ORD03117,CUST0153,PROD059,Energy Drink Pack x24,Food & Beverage,North,2023-08-24,4,34.77,0.0,139.08,48,91.08,Debit Card,Delivered
ORD03118,CUST0464,PROD008,Webcam HD 1080p,Electronics,West,2023-03-02,3,62.31,5.0,177.58,75,102.58,Credit Card,Processing
ORD03119,CUST0441,PROD031,Yoga Mat Premium,Sports,East,2023-09-14,5,45.59,0.0,227.95,90,137.95,Debit Card,Delivered
ORD03120,CUST0479,PROD040,Water Bottle 1L,Sports,North,2023-10-04,3,23.37,0.0,70.11,24,46.11,Credit Card,Delivered
ORD03121,CUST0344,PROD063,Car Phone Mount,Automotive,North,2024-05-08,4,25.24,0.0,100.95,36,64.95,Debit Card,Delivered
ORD03122,CUST0184,PROD011,Classic White Shirt,Clothing,West,2024-06-05,3,50.03,20.0,120.06,45,75.06,PayPal,Delivered
ORD03123,CUST0318,PROD057,Granola Bars x12,Food & Beverage,East,2023-06-10,5,23.26,0.0,116.28,35,81.28,Bank Transfer,Shipped
ORD03124,CUST0332,PROD021,Robot Vacuum Cleaner,Home & Garden,West,2023-07-21,3,307.54,0.0,922.62,420,502.62,Credit Card,Delivered
ORD03125,CUST0245,PROD057,Granola Bars x12,Food & Beverage,East,2024-10-06,2,22.21,0.0,44.41,14,30.41,Cash,Delivered
ORD03126,CUST0473,PROD041,Business Analytics Guide,Books,East,2023-05-26,1,48.21,5.0,45.8,12,33.8,Debit Card,Delivered
ORD03127,CUST0404,PROD064,Seat Covers Set,Automotive,West,2023-11-22,5,83.57,10.0,376.04,160,216.04,Cash,Processing
ORD03128,CUST0025,PROD008,Webcam HD 1080p,Electronics,South,2022-05-13,5,69.23,10.0,311.54,125,186.54,Bank Transfer,Delivered
ORD03129,CUST0267,PROD059,Energy Drink Pack x24,Food & Beverage,East,2024-04-09,4,33.32,20.0,106.62,48,58.62,Credit Card,Delivered
ORD03130,CUST0364,PROD052,Organic Green Tea 100g,Food & Beverage,North,2022-07-21,1,19.77,0.0,19.77,5,14.77,Credit Card,Delivered
ORD03131,CUST0025,PROD021,Robot Vacuum Cleaner,Home & Garden,South,2024-01-30,3,280.83,15.0,716.1,420,296.1,PayPal,Delivered
ORD03132,CUST0156,PROD063,Car Phone Mount,Automotive,East,2023-01-17,2,26.82,0.0,53.63,18,35.63,Bank Transfer,Delivered
ORD03133,CUST0459,PROD046,Finance for Managers,Books,North,2024-12-17,4,43.24,0.0,172.96,52,120.96,Bank Transfer,Delivered
ORD03134,CUST0040,PROD024,Electric Kettle 1.7L,Home & Garden,East,2024-10-31,4,44.62,0.0,178.47,72,106.47,Debit Card,Delivered
ORD03135,CUST0277,PROD053,Protein Powder Vanilla,Food & Beverage,Central,2023-02-17,1,56.04,10.0,50.44,20,30.44,Cash,Shipped
ORD03136,CUST0366,PROD041,Business Analytics Guide,Books,East,2022-04-12,1,41.31,0.0,41.31,12,29.31,Credit Card,Cancelled
ORD03137,CUST0376,PROD003,Smart Watch Ultra,Electronics,North,2023-03-06,3,378.25,5.0,1078.0,420,658.0,Credit Card,Delivered
ORD03138,CUST0175,PROD044,Marketing Strategy,Books,South,2024-10-13,1,38.68,5.0,36.75,10,26.75,Cash,Delivered
ORD03139,CUST0040,PROD046,Finance for Managers,Books,East,2022-08-03,4,51.69,0.0,206.75,52,154.75,PayPal,Shipped
ORD03140,CUST0349,PROD057,Granola Bars x12,Food & Beverage,North,2022-04-15,5,20.94,10.0,94.22,35,59.22,PayPal,Processing
ORD03141,CUST0319,PROD054,Mixed Nuts 500g,Food & Beverage,West,2024-08-13,5,23.18,0.0,115.89,40,75.89,Credit Card,Shipped
ORD03142,CUST0145,PROD016,Leather Belt,Clothing,West,2022-06-07,2,49.12,0.0,98.25,36,62.25,Debit Card,Delivered
ORD03143,CUST0117,PROD022,Air Purifier Pro,Home & Garden,South,2022-12-06,1,225.23,0.0,225.23,110,115.23,Cash,Delivered
ORD03144,CUST0331,PROD004,Bluetooth Speaker,Electronics,East,2024-06-27,5,93.36,5.0,443.44,175,268.44,Debit Card,Processing
ORD03145,CUST0242,PROD037,Jump Rope Speed,Sports,East,2022-04-26,2,18.88,5.0,35.87,14,21.87,Credit Card,Delivered
ORD03146,CUST0372,PROD006,Gaming Mouse,Electronics,East,2024-11-14,1,83.41,5.0,79.24,28,51.24,Debit Card,Delivered
ORD03147,CUST0446,PROD025,Blender Pro 1000W,Home & Garden,South,2023-02-20,5,95.75,10.0,430.87,175,255.87,Bank Transfer,Delivered
ORD03148,CUST0129,PROD011,Classic White Shirt,Clothing,Central,2024-10-01,1,49.35,5.0,46.88,15,31.88,PayPal,Processing
ORD03149,CUST0184,PROD063,Car Phone Mount,Automotive,West,2022-03-24,4,26.89,10.0,96.81,36,60.81,Credit Card,Cancelled
ORD03150,CUST0096,PROD032,Resistance Bands Set,Sports,West,2022-01-15,2,30.73,10.0,55.31,20,35.31,Credit Card,Shipped
ORD03151,CUST0414,PROD001,Laptop Pro 15,Electronics,North,2024-01-21,3,1191.73,10.0,3217.66,2250,967.66,Credit Card,Delivered
ORD03152,CUST0250,PROD023,Coffee Maker Deluxe,Home & Garden,North,2023-06-11,3,121.11,20.0,290.66,156,134.66,Debit Card,Delivered
ORD03153,CUST0257,PROD064,Seat Covers Set,Automotive,South,2024-03-20,2,73.66,20.0,117.86,64,53.86,Credit Card,Delivered
ORD03154,CUST0494,PROD008,Webcam HD 1080p,Electronics,West,2022-03-19,4,70.41,20.0,225.32,100,125.32,Bank Transfer,Delivered
ORD03155,CUST0428,PROD021,Robot Vacuum Cleaner,Home & Garden,Central,2024-07-22,3,292.92,5.0,834.84,420,414.84,Credit Card,Delivered
ORD03156,CUST0264,PROD030,Garden Hose 50ft,Home & Garden,East,2024-06-25,3,59.36,10.0,160.28,84,76.28,Credit Card,Delivered
ORD03157,CUST0402,PROD058,Almond Milk 1L,Food & Beverage,West,2024-01-17,2,7.34,0.0,14.69,4,10.69,Credit Card,Processing
ORD03158,CUST0139,PROD044,Marketing Strategy,Books,South,2023-09-03,2,37.15,0.0,74.3,20,54.3,Bank Transfer,Cancelled
ORD03159,CUST0431,PROD061,Car Dash Cam 4K,Automotive,South,2023-03-22,2,96.31,20.0,154.09,84,70.09,Cash,Processing
ORD03160,CUST0003,PROD024,Electric Kettle 1.7L,Home & Garden,South,2022-11-17,3,52.42,15.0,133.66,54,79.66,Credit Card,Shipped
ORD03161,CUST0435,PROD029,Throw Blanket Soft,Home & Garden,North,2023-03-31,5,51.01,10.0,229.53,100,129.53,PayPal,Delivered
ORD03162,CUST0054,PROD048,SQL Mastery,Books,West,2023-03-28,1,37.89,0.0,37.89,11,26.89,Bank Transfer,Shipped
ORD03163,CUST0299,PROD008,Webcam HD 1080p,Electronics,East,2022-06-02,1,66.47,0.0,66.47,25,41.47,Credit Card,Delivered
ORD03164,CUST0302,PROD050,Digital Marketing,Books,West,2024-01-25,1,39.02,15.0,33.16,11,22.16,PayPal,Processing
ORD03165,CUST0280,PROD001,Laptop Pro 15,Electronics,North,2024-03-05,3,1177.03,20.0,2824.87,2250,574.87,Debit Card,Delivered
ORD03166,CUST0417,PROD037,Jump Rope Speed,Sports,North,2023-11-07,2,18.28,0.0,36.55,14,22.55,Credit Card,Delivered
ORD03167,CUST0377,PROD048,SQL Mastery,Books,North,2022-02-04,1,45.2,0.0,45.2,11,34.2,Bank Transfer,Delivered
ORD03168,CUST0106,PROD053,Protein Powder Vanilla,Food & Beverage,Central,2022-11-15,4,55.06,20.0,176.2,80,96.2,Cash,Processing
ORD03169,CUST0492,PROD029,Throw Blanket Soft,Home & Garden,North,2022-09-08,3,54.7,10.0,147.68,60,87.68,PayPal,Delivered
ORD03170,CUST0440,PROD039,Pull-Up Bar,Sports,North,2022-08-16,2,55.51,0.0,111.01,44,67.01,Bank Transfer,Cancelled
ORD03171,CUST0500,PROD024,Electric Kettle 1.7L,Home & Garden,South,2023-11-06,1,45.41,10.0,40.87,18,22.87,PayPal,Processing
ORD03172,CUST0103,PROD029,Throw Blanket Soft,Home & Garden,West,2024-10-16,5,50.58,0.0,252.92,100,152.92,PayPal,Delivered
ORD03173,CUST0335,PROD070,Car Wax Premium,Automotive,Central,2022-04-04,5,27.79,0.0,138.93,50,88.93,Bank Transfer,Delivered
ORD03174,CUST0160,PROD045,Leadership Principles,Books,North,2023-08-29,3,31.58,15.0,80.54,24,56.54,PayPal,Processing
ORD03175,CUST0146,PROD049,Entrepreneurship Now,Books,West,2024-05-15,4,35.77,0.0,143.09,36,107.09,PayPal,Delivered
ORD03176,CUST0378,PROD056,Dark Chocolate Bar 72%,Food & Beverage,South,2022-07-28,1,11.91,0.0,11.91,4,7.91,Cash,Delivered
ORD03177,CUST0087,PROD018,Polo Shirt Premium,Clothing,North,2024-01-11,4,68.97,20.0,220.71,88,132.71,Bank Transfer,Delivered
ORD03178,CUST0204,PROD025,Blender Pro 1000W,Home & Garden,South,2023-04-16,4,91.93,0.0,367.72,140,227.72,Debit Card,Delivered
ORD03179,CUST0277,PROD017,Formal Trousers,Clothing,Central,2023-10-14,3,97.52,10.0,263.31,105,158.31,Credit Card,Processing
ORD03180,CUST0448,PROD061,Car Dash Cam 4K,Automotive,East,2024-06-24,3,105.36,20.0,252.87,126,126.87,PayPal,Delivered
ORD03181,CUST0246,PROD040,Water Bottle 1L,Sports,East,2023-10-27,4,22.76,5.0,86.47,32,54.47,Credit Card,Delivered
ORD03182,CUST0444,PROD034,Cycling Helmet,Sports,North,2022-12-20,3,75.2,20.0,180.48,96,84.48,Bank Transfer,Shipped
ORD03183,CUST0050,PROD064,Seat Covers Set,Automotive,East,2024-04-04,2,85.22,0.0,170.43,64,106.43,Cash,Delivered
ORD03184,CUST0429,PROD021,Robot Vacuum Cleaner,Home & Garden,East,2023-09-07,1,295.93,5.0,281.14,140,141.14,PayPal,Delivered
ORD03185,CUST0277,PROD068,Car Air Freshener x5,Automotive,Central,2024-07-01,4,15.55,0.0,62.2,20,42.2,Bank Transfer,Cancelled
ORD03186,CUST0356,PROD059,Energy Drink Pack x24,Food & Beverage,South,2023-02-27,3,32.96,10.0,88.99,36,52.99,Bank Transfer,Delivered
ORD03187,CUST0270,PROD038,Foam Roller,Sports,West,2022-10-11,3,35.73,0.0,107.18,36,71.18,Cash,Delivered
ORD03188,CUST0416,PROD006,Gaming Mouse,Electronics,Central,2024-10-29,4,80.7,5.0,306.65,112,194.65,Credit Card,Processing
ORD03189,CUST0032,PROD018,Polo Shirt Premium,Clothing,Central,2024-11-24,5,71.42,10.0,321.38,110,211.38,Debit Card,Delivered
ORD03190,CUST0262,PROD063,Car Phone Mount,Automotive,North,2023-11-17,3,26.39,0.0,79.16,27,52.16,Credit Card,Delivered
ORD03191,CUST0457,PROD027,LED Desk Lamp,Home & Garden,Central,2022-02-22,5,48.99,10.0,220.47,90,130.47,Debit Card,Delivered
ORD03192,CUST0405,PROD012,Denim Jeans Slim,Clothing,North,2024-05-06,1,86.22,0.0,86.22,28,58.22,Cash,Cancelled
ORD03193,CUST0176,PROD035,Running Shoes Pro,Sports,West,2024-05-28,3,136.13,0.0,408.4,165,243.4,Debit Card,Shipped
ORD03194,CUST0145,PROD012,Denim Jeans Slim,Clothing,West,2023-10-21,4,78.21,15.0,265.93,112,153.93,Bank Transfer,Delivered
ORD03195,CUST0017,PROD066,Car Vacuum Cleaner,Automotive,East,2024-08-06,4,57.32,0.0,229.27,88,141.27,PayPal,Delivered
ORD03196,CUST0420,PROD018,Polo Shirt Premium,Clothing,East,2022-06-07,5,67.66,0.0,338.29,110,228.29,Debit Card,Processing
ORD03197,CUST0026,PROD055,Olive Oil Extra Virgin,Food & Beverage,South,2024-12-15,3,26.02,0.0,78.07,27,51.07,Bank Transfer,Delivered
ORD03198,CUST0145,PROD052,Organic Green Tea 100g,Food & Beverage,West,2024-04-04,2,17.84,0.0,35.68,10,25.68,Debit Card,Delivered
ORD03199,CUST0316,PROD003,Smart Watch Ultra,Electronics,Central,2022-12-27,2,379.97,0.0,759.94,280,479.94,Bank Transfer,Delivered
ORD03200,CUST0410,PROD023,Coffee Maker Deluxe,Home & Garden,South,2022-06-03,4,137.52,15.0,467.56,208,259.56,Bank Transfer,Delivered
ORD03201,CUST0112,PROD018,Polo Shirt Premium,Clothing,West,2022-09-05,4,59.89,0.0,239.54,88,151.54,Credit Card,Processing
ORD03202,CUST0089,PROD053,Protein Powder Vanilla,Food & Beverage,South,2022-11-19,5,59.21,0.0,296.07,100,196.07,Credit Card,Delivered
ORD03203,CUST0392,PROD004,Bluetooth Speaker,Electronics,South,2024-04-07,5,89.95,0.0,449.76,175,274.76,PayPal,Delivered
ORD03204,CUST0132,PROD070,Car Wax Premium,Automotive,West,2022-08-01,4,30.55,0.0,122.2,40,82.2,Debit Card,Delivered
ORD03205,CUST0186,PROD021,Robot Vacuum Cleaner,Home & Garden,West,2023-01-02,2,270.87,0.0,541.74,280,261.74,Bank Transfer,Returned
ORD03206,CUST0375,PROD052,Organic Green Tea 100g,Food & Beverage,South,2022-01-29,1,19.79,0.0,19.79,5,14.79,Debit Card,Shipped
ORD03207,CUST0259,PROD047,Machine Learning A-Z,Books,South,2023-07-05,4,76.74,0.0,306.94,80,226.94,Bank Transfer,Delivered
ORD03208,CUST0091,PROD043,Data Science Handbook,Books,Central,2022-05-27,4,64.54,20.0,206.53,72,134.53,Credit Card,Cancelled
ORD03209,CUST0144,PROD069,LED Car Lights Kit,Automotive,West,2022-06-14,4,37.97,5.0,144.27,56,88.27,Credit Card,Cancelled
ORD03210,CUST0100,PROD056,Dark Chocolate Bar 72%,Food & Beverage,Central,2022-01-23,1,11.5,0.0,11.5,4,7.5,Debit Card,Delivered
ORD03211,CUST0244,PROD059,Energy Drink Pack x24,Food & Beverage,Central,2024-07-28,2,33.28,0.0,66.55,24,42.55,Bank Transfer,Delivered
ORD03212,CUST0266,PROD027,LED Desk Lamp,Home & Garden,South,2022-08-20,4,41.94,0.0,167.76,72,95.76,Bank Transfer,Delivered
ORD03213,CUST0477,PROD027,LED Desk Lamp,Home & Garden,North,2023-05-10,5,40.55,0.0,202.74,90,112.74,Cash,Delivered
ORD03214,CUST0359,PROD044,Marketing Strategy,Books,South,2024-03-25,3,36.18,0.0,108.53,30,78.53,PayPal,Shipped
ORD03215,CUST0454,PROD070,Car Wax Premium,Automotive,North,2023-10-28,1,29.11,0.0,29.11,10,19.11,Cash,Delivered
ORD03216,CUST0317,PROD031,Yoga Mat Premium,Sports,North,2024-08-04,2,49.42,5.0,93.9,36,57.9,Debit Card,Delivered
ORD03217,CUST0094,PROD067,Steering Wheel Cover,Automotive,East,2022-06-28,2,31.29,0.0,62.58,22,40.58,Bank Transfer,Delivered
ORD03218,CUST0278,PROD010,External SSD 1TB,Electronics,West,2022-04-08,3,163.15,10.0,440.51,195,245.51,Bank Transfer,Delivered
ORD03219,CUST0141,PROD008,Webcam HD 1080p,Electronics,East,2024-05-31,4,68.35,15.0,232.37,100,132.37,PayPal,Processing
ORD03220,CUST0116,PROD034,Cycling Helmet,Sports,West,2024-07-18,2,79.84,0.0,159.67,64,95.67,PayPal,Returned
ORD03221,CUST0229,PROD022,Air Purifier Pro,Home & Garden,West,2024-09-28,3,255.15,15.0,650.62,330,320.62,Cash,Delivered
ORD03222,CUST0361,PROD023,Coffee Maker Deluxe,Home & Garden,North,2024-07-16,1,129.15,10.0,116.23,52,64.23,Bank Transfer,Delivered
